Run	fMCS	C00001	C00002	C00003	C00004	C00008	C00009	C00010	C00011	C00024	C00026	C00036	C00042	C00091	C00122	C00149	C00158	C00311	C00390	C00399	C00417
0	100	0.0	-7.16861903816842	-6.096542528870903	-8.914033784957281	-8.029477338248341	-4.658721744701183	-6.440884956890288	-11.205440765222267	-5.773489926441753	-7.630897521696463	-15.68197485034886	-7.546997638543099	-6.512397831000284	-7.612959611032657	-6.721314455302724	-4.822374286598759	-13.274272080371606	-7.642786307720559	-7.640870005104867	-10.464662766601474
0	110	0.0	-7.155356155718933	-6.064296448386172	-8.939593319458561	-8.028584660937657	-4.662999547472352	-6.441987337472547	-11.205440765222267	-5.755228451500243	-7.603246815280351	-15.658883922576479	-7.541415435229491	-6.514566403574628	-7.590904606621926	-6.71884597930834	-4.891797667920969	-13.24287404662958	-7.629293650181653	-7.662391196913482	-10.441946873306865
0	120	0.0	-7.157225525061857	-6.041230495935685	-8.948813483788365	-8.01870637471463	-4.6733713852589105	-6.454685731324396	-11.205440765222267	-5.74031571063407	-7.5936082187003855	-15.642613392430004	-7.557125522027649	-6.556088170382627	-7.577885813292307	-6.71985076764268	-4.903576554457572	-13.270067135569855	-7.658009892171869	-7.66877284116182	-10.410674509179806
0	130	0.0	-7.068962512571211	-5.933077931238392	-9.050935504960956	-7.791106115719911	-4.608873034337205	-6.339101217453903	-11.205440765222267	-5.622699743818472	-7.641675247502695	-15.498658783900497	-7.723434766044785	-6.411274046814898	-7.577920734938044	-6.715106524996805	-5.179282860307747	-13.228979948563564	-7.824472038490724	-7.51573131116224	-10.331016004108466
0	140	0.0	-7.0879460220729005	-5.898399761634717	-9.063352109469106	-7.776968417051399	-4.633442520050759	-6.314286651016904	-11.205440765222267	-5.555939623520476	-7.581173025719979	-15.425204303534409	-7.737428649779617	-6.389978743212345	-7.612848363110693	-6.717610220573264	-5.126135558257785	-13.220112327359585	-7.76688626841445	-7.5556476553510095	-10.252141035697276
0	150	0.0	-7.1548215163971065	-6.02418704301336	-9.032080233248244	-7.787114470029451	-4.5226723578997365	-6.419856427304993	-11.205440765222267	-5.500329643607905	-7.6779787052207205	-15.303360246954814	-7.708200642758779	-6.4746062059110825	-7.6031356553488445	-6.731690629158218	-5.17468004715105	-13.27186575011729	-7.679201403192756	-7.558947932979527	-10.244198688951096
0	160	0.0	-7.140219644257766	-5.987301689549638	-9.001381957675141	-7.779778818295765	-4.519123652304423	-6.430643438821745	-11.205440765222267	-5.5394432689917394	-7.712581209401261	-15.250864618710342	-7.723131078980797	-6.437123340311821	-7.578351843330745	-6.732012980291939	-5.205664936451125	-13.246880518730356	-7.657830455557125	-7.539630149283647	-10.214332153868323
0	170	0.0	-7.127563832662597	-5.983703741853024	-9.02383249416937	-7.743405858073562	-4.5633411322163795	-6.410098157465324	-11.205440765222267	-5.525778438773273	-7.7074638288196935	-15.248041351718928	-7.69631157984663	-6.453901927363605	-7.577397715964929	-6.719152256237242	-5.1707416987404535	-13.256371049564553	-7.6427733878100605	-7.56643769516609	-10.240202261177469
0	180	0.0	-7.151339501360807	-6.021670278833131	-9.005738320980784	-7.708989445477689	-4.533988323557113	-6.391847291283847	-11.205440765222267	-5.5403393911528624	-7.683435978914415	-15.269124990076643	-7.716170512220811	-6.4590891025484565	-7.585373352602436	-6.702449649700482	-5.122388758216722	-13.248377362893333	-7.622224392549598	-7.51949052866829	-10.239799175128686
0	190	0.0	-7.121866824183413	-6.016236303499958	-9.064131616331139	-7.760173946723533	-4.589117999778469	-6.447439078958836	-11.205440765222267	-5.467504310504816	-7.638317988749811	-15.355154574279299	-7.771031186026328	-6.480179459195092	-7.584595490535971	-6.7121257603950095	-5.055049130825013	-13.31142680642761	-7.5525661386357665	-7.481196442990819	-10.28331098401229
