Run	fMCS	C00001	C00002	C00003	C00004	C00008	C00009	C00010	C00011	C00024	C00026	C00036	C00042	C00091	C00122	C00149	C00158	C00311	C00390	C00399	C00417
0	0	0.0	-7.170782072873786	-6.318499471576333	-9.08312022845215	-7.766466727261112	-4.438110171342507	-6.47202792678528	-11.205440765222267	-5.976643326047545	-7.610059053487751	-15.639380081110563	-7.2903712287155855	-6.568654713730454	-7.577172261143225	-6.73227372845305	-4.848439215459212	-13.219645500210882	-7.600902459542082	-7.600902459542082	-10.622896576285
0	10	0.0	-7.117552580521636	-5.81179198695801	-8.623291508386453	-7.693276549417918	-4.429542742553386	-7.038319943790766	-11.205440765222267	-6.505071855440698	-7.24157616938971	-15.025496125473929	-7.138174480623283	-6.382173706187039	-7.583285131594639	-6.397895594032423	-4.456850418703713	-14.07454916145574	-8.015228856697865	-7.7240159704260645	-9.951907948590167
0	20	0.0	-7.037132436316872	-5.859201424370098	-8.571579895480562	-7.604097006641867	-4.530678097692584	-7.022510273339111	-11.205440765222267	-6.559959676129214	-7.249467543054063	-14.947837338907132	-7.204376162618099	-6.532986540168561	-7.59988875203609	-6.465714318759071	-4.50941442560754	-14.063934918250274	-7.916249557709592	-7.5634857564642655	-9.846500898857053
0	30	0.0	-7.059200969881039	-5.620576185876053	-8.831312469095694	-6.96865760310971	-4.610876263856657	-7.099787090385759	-11.205440765222267	-6.191412555940824	-7.768711562166816	-15.067959199257539	-7.367791219092345	-5.914394592399743	-7.751341378819392	-6.421794357550548	-4.347676250087984	-14.26791355287969	-7.377410409210391	-7.1616603216811985	-9.479573911617829
0	40	0.0	-6.787628786409117	-5.756721601149314	-8.864117181697447	-7.457642510273742	-4.93192158319025	-6.875378401744164	-11.205440765222267	-6.0984604071257245	-7.251442991458386	-15.039335175287237	-6.708484826564022	-6.221519877629444	-7.884489291460834	-6.693365464044448	-4.691245434149451	-14.75487787778613	-7.043960950344319	-6.933428479854979	-9.528320100520208
0	50	0.0	-6.484637712116329	-5.420253318710059	-8.64253003858282	-7.411877479961625	-5.016532429109171	-6.967773386624225	-11.205440765222267	-6.373069259304495	-7.245110337612528	-15.28828293845895	-6.415298937424265	-6.656717306102795	-7.660568412660559	-6.693774224932056	-5.089994519558891	-14.958573049956255	-7.363792244721679	-7.072858145509274	-9.527755792555789
0	60	0.0	-6.325963081863667	-5.424835816384512	-8.581564925859018	-7.196358704512595	-4.939520240697005	-7.047294747692348	-11.205440765222267	-6.248036505641862	-7.277433800193538	-15.478433252945504	-6.282147953080008	-6.821489674067901	-7.58450287529306	-6.515664592632063	-5.017526466077464	-15.000889331220915	-6.985978865739204	-7.232953791362179	-9.475268210524261
0	70	0.0	-6.196885326567699	-5.244954750869555	-8.593477690332763	-7.27000016023957	-5.0114169910289315	-6.8672918589665475	-11.205440765222267	-6.111922097839163	-7.281877895661075	-15.442466067023469	-6.297913423459404	-6.482636121779872	-7.6413759273805795	-6.701646142830936	-5.012741838147829	-14.907867608363832	-6.9509683441134325	-7.320997172576841	-9.567332098457374
0	80	0.0	-6.23716756137063	-5.128579702081988	-8.776856699799042	-6.973890505746395	-4.5440774776873845	-6.501462575511888	-11.205440765222267	-6.1552339571272885	-7.337806017252745	-15.435374376175561	-6.2199084499891955	-6.547956329027627	-7.640564245993487	-6.460659333333148	-5.042132835018516	-15.086470283491106	-6.4601641496835285	-7.576889413605092	-9.413062723962947
0	90	0.0	-6.607208744470086	-5.357187136456932	-8.591318046068116	-7.378807245403722	-4.565795868644613	-6.452163762184511	-11.205440765222267	-6.126701165412089	-7.53119946957718	-15.177665461206276	-6.2151009499921	-6.8550823352685395	-7.801653956958456	-6.66749593155872	-5.191386335417891	-15.069821719410102	-6.246497742302403	-7.578873137574962	-9.602709518907833
0	100	0.0	-6.665804803427896	-5.135973932750771	-8.913201545100826	-6.931701485151596	-4.751662845332657	-6.636700019928214	-11.205440765222267	-5.698763553480756	-7.268028426648573	-15.286473119801444	-6.371670849703431	-6.848175926412014	-7.837496747925332	-6.534590862057969	-5.484537599282557	-15.225788438463672	-5.846097790461423	-7.440222495213646	-9.529005830420566
0	110	0.0	-6.658961809809506	-4.926405002362669	-8.578880680018461	-7.1095184735889445	-4.682608218362414	-6.606572528988966	-11.205440765222267	-5.963396995713243	-7.430137147039144	-15.413186117491989	-6.475823792516479	-7.035148771904179	-7.648599591207469	-6.664462923443172	-5.446852004216042	-15.286121371948694	-5.72502290522862	-7.62798802145613	-9.41625487051259
0	120	0.0	-6.504128474700366	-5.035049721219815	-8.65220347343137	-6.918947016225731	-4.708667861960354	-6.614404311520242	-11.205440765222267	-5.801314932871721	-7.388736058725764	-15.381011360714307	-6.332845711591925	-7.192214951133938	-7.616971507695366	-6.64968180573115	-5.397254430750399	-15.160932763726114	-5.5545814494712715	-7.573902259141489	-9.372849697242422
0	130	0.0	-6.5000437118604255	-5.16216720722474	-8.721945694635247	-7.099499657595778	-4.588870308083408	-6.783908206571377	-11.205440765222267	-6.01088844697947	-7.344420864811593	-15.263368981381475	-6.125716970986273	-7.101423194002501	-7.615814223119074	-6.616259531112274	-5.189621488808061	-15.137101837171276	-5.38648554087516	-7.28410594625736	-9.46640163635467
0	140	0.0	-6.705058821247194	-5.25281875175234	-9.00861957225886	-7.291861326341709	-4.596710385309823	-6.679800543711212	-11.205440765222267	-6.041644649017007	-7.255815101608045	-14.813528025946658	-6.525924942637953	-7.4571093847853644	-7.968475852500665	-6.7119201511124595	-5.143377640703096	-15.474447225336563	-5.484379648108296	-7.223165463630935	-9.704568693115036
0	150	0.0	-6.745976399722958	-5.124349968269166	-8.982202843425176	-7.091839344081295	-4.643536498848184	-6.620322625869382	-11.205440765222267	-6.144024255079595	-7.470246115368506	-14.858563410073392	-6.471434702795822	-7.186215963344811	-7.8235127323773135	-6.693088429120196	-5.145611462389829	-15.586070781553952	-5.494760136255859	-7.337365736472838	-9.722138593776158
0	160	0.0	-7.015045415005708	-5.62611028115512	-9.14432674743182	-7.495319890585789	-4.7272613490692565	-6.6266363877724554	-11.205440765222267	-5.930696759012344	-7.521426070243285	-14.7605975868265	-6.574256121291681	-7.458941693410788	-7.805060280099854	-6.507752839671833	-5.364093836220218	-15.891395869936398	-5.6959322242174455	-7.439754372293296	-9.855103839835367
0	170	0.0	-6.351072562055087	-6.142562836858943	-9.141548966108838	-7.289014434536751	-4.220868467717048	-6.80711486847748	-11.205440765222267	-6.563756081739293	-7.605270378040227	-14.561394479075409	-6.191951799461526	-7.2524198281956105	-7.727441171392103	-6.581533224096807	-5.814790011553095	-15.983915198960016	-5.625995749679482	-6.928678285702185	-9.797716338292384
0	180	0.0	-6.676945618506519	-6.145702352500795	-8.951090177127524	-7.413638201418331	-4.555529990124243	-6.9017725023842305	-11.205440765222267	-6.548031758989162	-7.847337395294978	-14.788149526647711	-6.24821376159053	-7.190778475702659	-7.5835731867278815	-6.59635636906443	-5.911382507360481	-15.897094045433596	-5.577737654757274	-6.802200901353864	-9.849222423868813
0	190	0.0	-6.845631268865376	-6.472351088248525	-9.0319237806209	-7.619174871113381	-4.586054318590508	-6.941675335977738	-11.205440765222267	-6.532115791078485	-7.7340412227111015	-14.959989171517378	-6.379716881776269	-7.281675857799649	-7.608221192198287	-6.413599920427793	-6.02975531352192	-16.052442998201666	-5.739223990284584	-6.874628513295187	-9.748500644860176
0	200	0.0	-7.024511411931679	-5.963860233703654	-9.102941269617942	-7.363692834905147	-4.346678584019883	-6.924074566263397	-11.205440765222267	-6.432504779569858	-7.6645911123893455	-15.279184364263916	-6.5176769820233345	-7.3938976372735175	-7.900852100645069	-6.568428390388291	-6.0590286882314714	-15.643274063642279	-5.739827102370358	-7.025705384655563	-10.199969754382487
0	210	0.0	-6.7875316395687895	-5.852108600557412	-9.206295084149469	-7.606296838590172	-4.516717411052983	-6.344700754645966	-11.205440765222267	-6.6097387478001695	-7.655580484504644	-15.593384624310644	-6.8193974686843495	-6.832116372252174	-7.941811994485871	-6.58391730009315	-6.113922100118769	-15.606260820341456	-6.062969059255531	-7.153934152715937	-10.149947091488576
0	220	0.0	-6.761011886206538	-5.714886241620573	-9.038853635648465	-7.611503555572289	-4.510586129665089	-6.097587496952566	-11.205440765222267	-6.5769595265835905	-7.238195630212796	-15.694834153669536	-7.133900399786973	-6.811553530193537	-7.733958083763296	-6.405562278859395	-5.8876434514543465	-15.534907716541456	-5.907929915313471	-7.259944329005954	-10.276142386448546
