drGstd_ORNTA,drGstd_ALATA_L,drGstd_ASPTA,drGstd_ASAD,drGstd_HSDy,drGstd_SDPTA,drGstd_VALTA,drGstd_IPPMIb,drGstd_IPPMIa,drGstd_ILETA,drGstd_PHETA1,drGstd_TYRTA,drGstd_DAAD,drGstd_GLUDy,drGstd_RPI,drGstd_TKT2,drGstd_PGK,drGstd_PGM,drGstd_ACKr,drGstd_ACS,drGstd_SUCOAS,drGstd_GLU5K,drGstd_G5SD,drGstd_G5SADs,drGstd_P5CR,drGstd_CBPS,drGstd_OCBT,drGstd_ARGSS,drGstd_ARGSL,drGstd_ASNS1,drGstd_PGCD,drGstd_PSERT,drGstd_PSP_L,drGstd_SERAT,drGstd_CYSS,drGstd_ASPK,drGstd_HSK,drGstd_THRS,drGstd_DHDPS,drGstd_DHDPRy,drGstd_THDPS,drGstd_SDPDS,drGstd_DAPE,drGstd_DAPDC,drGstd_HSST,drGstd_SHSL1,drGstd_CYSTL,drGstd_ACLS,drGstd_KARA1i,drGstd_DHAD1,drGstd_IPPS,drGstd_IPMD,drGstd_OMCDC,drGstd_LEUTAi,drGstd_THRD_L,drGstd_ACHBS,drGstd_KARA2i,drGstd_DHAD2,drGstd_DDPA,drGstd_DHQS,drGstd_DHQD,drGstd_SHK3Dr,drGstd_SHKK,drGstd_PSCVT,drGstd_CHORS,drGstd_CHORM,drGstd_PPNDH,drGstd_PPND,drGstd_ANS,drGstd_PRPPS,drGstd_ANPRT,drGstd_PRAIi,drGstd_IGPS,drGstd_TRPS1,drGstd_IGPDH,drGstd_HSTPT,drGstd_HISTP,drGstd_HISTD,drGstd_THRAr,drGstd_ACALDi,drGstd_GLUSy,drGstd_GLNS,drGstd_G6PDH2r,drGstd_PGL,drGstd_GND,drGstd_TKT1,drGstd_TALA,drGstd_PGI,drGstd_PFK,drGstd_FBA,drGstd_TPI,drGstd_GAPD,drGstd_ENO,drGstd_PYK,drGstd_PDH,drGstd_POX,drGstd_PTAr,drGstd_EDD,drGstd_EDA,drGstd_CS,drGstd_ICDHyr,drGstd_TEST_AKGDH,drGstd_SUCD1i,drGstd_FUM,drGstd_MDH,drGstd_MDH2,drGstd_PPC,drGstd_ME1,drGstd_ME2,drGstd_ACONTa,drGstd_ACONTb,ratio_C00002_C00008,ratio_C00004_C00003,ratio_C00005_C00006,dir_ORNTA,dir_ALATA_L,dir_ASPTA,dir_ASAD,dir_HSDy,dir_SDPTA,dir_VALTA,dir_IPPMIb,dir_IPPMIa,dir_ILETA,dir_PHETA1,dir_TYRTA,dir_DAAD,dir_GLUDy,dir_RPI,dir_TKT2,dir_PGK,dir_PGM,dir_ACKr,dir_ACS,dir_SUCOAS,dir_GLU5K,dir_G5SD,dir_G5SADs,dir_P5CR,dir_CBPS,dir_OCBT,dir_ARGSS,dir_ARGSL,dir_ASNS1,dir_PGCD,dir_PSERT,dir_PSP_L,dir_SERAT,dir_CYSS,dir_ASPK,dir_HSK,dir_THRS,dir_DHDPS,dir_DHDPRy,dir_THDPS,dir_SDPDS,dir_DAPE,dir_DAPDC,dir_HSST,dir_SHSL1,dir_CYSTL,dir_ACLS,dir_KARA1i,dir_DHAD1,dir_IPPS,dir_IPMD,dir_OMCDC,dir_LEUTAi,dir_THRD_L,dir_ACHBS,dir_KARA2i,dir_DHAD2,dir_DDPA,dir_DHQS,dir_DHQD,dir_SHK3Dr,dir_SHKK,dir_PSCVT,dir_CHORS,dir_CHORM,dir_PPNDH,dir_PPND,dir_ANS,dir_PRPPS,dir_ANPRT,dir_PRAIi,dir_IGPS,dir_TRPS1,dir_IGPDH,dir_HSTPT,dir_HISTP,dir_HISTD,dir_THRAr,dir_ACALDi,dir_GLUSy,dir_GLNS,dir_G6PDH2r,dir_PGL,dir_GND,dir_TKT1,dir_TALA,dir_PGI,dir_PFK,dir_FBA,dir_TPI,dir_GAPD,dir_ENO,dir_PYK,dir_PDH,dir_POX,dir_PTAr,dir_EDD,dir_EDA,dir_CS,dir_ICDHyr,dir_TEST_AKGDH,dir_SUCD1i,dir_FUM,dir_MDH,dir_MDH2,dir_PPC,dir_ME1,dir_ME2,dir_ACONTa,dir_ACONTb,c_C00001,c_C00002,c_C00003,c_C00004,c_C00005,c_C00006,c_C00008,c_C00009,c_C00010,c_C00011,c_C00013,c_C00014,c_C00016,c_C00020,c_C00022,c_C00024,c_C00025,c_C00026,c_C00033,c_C00036,c_C00037,c_C00041,c_C00042,c_C00047,c_C00049,c_C00062,c_C00064,c_C00065,c_C00074,c_C00077,c_C00078,c_C00079,c_C00082,c_C00084,c_C00085,c_C00091,c_C00092,c_C00097,c_C00108,c_C00109,c_C00111,c_C00117,c_C00118,c_C00119,c_C00122,c_C00123,c_C00133,c_C00135,c_C00141,c_C00148,c_C00149,c_C00152,c_C00155,c_C00158,c_C00166,c_C00169,c_C00183,c_C00188,c_C00197,c_C00199,c_C00227,c_C00231,c_C00233,c_C00236,c_C00251,c_C00254,c_C00263,c_C00279,c_C00283,c_C00288,c_C00311,c_C00327,c_C00345,c_C00354,c_C00390,c_C00399,c_C00407,c_C00417,c_C00441,c_C00493,c_C00631,c_C00666,c_C00671,c_C00680,c_C00860,c_C00944,c_C00979,c_C01005,c_C01100,c_C01102,c_C01118,c_C01165,c_C01179,c_C01236,c_C01267,c_C01269,c_C01302,c_C01352,c_C02291,c_C02504,c_C02631,c_C02637,c_C03082,c_C03175,c_C03232,c_C03287,c_C03340,c_C03406,c_C03506,c_C03912,c_C03972,c_C04236,c_C04272,c_C04302,c_C04411,c_C04421,c_C04442,c_C04462,c_C04666,c_C04691,c_C05382,c_C06006,c_C06007,c_C06010,drGopt_ORNTA,drGopt_ALATA_L,drGopt_ASPTA,drGopt_ASAD,drGopt_HSDy,drGopt_SDPTA,drGopt_VALTA,drGopt_IPPMIb,drGopt_IPPMIa,drGopt_ILETA,drGopt_PHETA1,drGopt_TYRTA,drGopt_DAAD,drGopt_GLUDy,drGopt_RPI,drGopt_TKT2,drGopt_PGK,drGopt_PGM,drGopt_ACKr,drGopt_ACS,drGopt_SUCOAS,drGopt_GLU5K,drGopt_G5SD,drGopt_G5SADs,drGopt_P5CR,drGopt_CBPS,drGopt_OCBT,drGopt_ARGSS,drGopt_ARGSL,drGopt_ASNS1,drGopt_PGCD,drGopt_PSERT,drGopt_PSP_L,drGopt_SERAT,drGopt_CYSS,drGopt_ASPK,drGopt_HSK,drGopt_THRS,drGopt_DHDPS,drGopt_DHDPRy,drGopt_THDPS,drGopt_SDPDS,drGopt_DAPE,drGopt_DAPDC,drGopt_HSST,drGopt_SHSL1,drGopt_CYSTL,drGopt_ACLS,drGopt_KARA1i,drGopt_DHAD1,drGopt_IPPS,drGopt_IPMD,drGopt_OMCDC,drGopt_LEUTAi,drGopt_THRD_L,drGopt_ACHBS,drGopt_KARA2i,drGopt_DHAD2,drGopt_DDPA,drGopt_DHQS,drGopt_DHQD,drGopt_SHK3Dr,drGopt_SHKK,drGopt_PSCVT,drGopt_CHORS,drGopt_CHORM,drGopt_PPNDH,drGopt_PPND,drGopt_ANS,drGopt_PRPPS,drGopt_ANPRT,drGopt_PRAIi,drGopt_IGPS,drGopt_TRPS1,drGopt_IGPDH,drGopt_HSTPT,drGopt_HISTP,drGopt_HISTD,drGopt_THRAr,drGopt_ACALDi,drGopt_GLUSy,drGopt_GLNS,drGopt_G6PDH2r,drGopt_PGL,drGopt_GND,drGopt_TKT1,drGopt_TALA,drGopt_PGI,drGopt_PFK,drGopt_FBA,drGopt_TPI,drGopt_GAPD,drGopt_ENO,drGopt_PYK,drGopt_PDH,drGopt_POX,drGopt_PTAr,drGopt_EDD,drGopt_EDA,drGopt_CS,drGopt_ICDHyr,drGopt_TEST_AKGDH,drGopt_SUCD1i,drGopt_FUM,drGopt_MDH,drGopt_MDH2,drGopt_PPC,drGopt_ME1,drGopt_ME2,drGopt_ACONTa,drGopt_ACONTb,success,MDF
20.9000000000,0.2000000000,-2.9000000000,18.7000000000,-20.4000000000,-0.8000000000,-3.1000000000,3.2000000000,3.2000000000,4.7000000000,0.5000000000,0.0000000000,-24.1000000000,-35.4000000000,-2.0000000000,10.1000000000,-18.7000000000,4.1000000000,-13.8000000000,6.7000000000,1.1000000000,26.9000000000,-6.3000000000,8.2000000000,-45.3000000000,-14.9000000000,-29.4000000000,-4.0000000000,12.5000000000,-35.2000000000,31.1000000000,-11.4000000000,-10.1000000000,-6.9000000000,-49.1000000000,18.2000000000,-33.8000000000,-28.2000000000,-117.8000000000,-18.2000000000,20.2000000000,8.0000000000,-1.7000000000,-22.3000000000,-24.2000000000,-63.5000000000,1.2000000000,-37.3000000000,-18.2000000000,-35.5000000000,-28.8000000000,17.2000000000,-24.4000000000,1.2000000000,-24.8000000000,-26.9000000000,-18.2000000000,-35.5000000000,-68.9000000000,-130.5000000000,-5.3000000000,-76.7000000000,-8.3000000000,-12.3000000000,-48.1000000000,-21.1000000000,-77.6000000000,-22.4000000000,-81.1000000000,-3.2000000000,-56.7000000000,-5.8000000000,-91.0000000000,-30.5000000000,-41.7000000000,8.1000000000,-19.2000000000,-14.1000000000,9.9000000000,-20.4000000000,-47.0000000000,-17.5000000000,-5.7000000000,-24.3000000000,2.8000000000,-3.8000000000,-0.7000000000,2.5000000000,-18.2000000000,20.0000000000,5.5000000000,3.8000000000,-4.1000000000,-24.6000000000,-43.7000000000,-158.5000000000,9.4000000000,-43.1000000000,15.5000000000,-38.1000000000,-2.1000000000,-35.6000000000,-21.6000000000,-3.4000000000,26.9000000000,-54.4000000000,-31.3000000000,4.6000000000,5.5000000000,8.3000000000,-0.7000000000,13.5000000000,0.0210000000,32.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0032344596,0.0046071869,0.0000967509,0.0002740983,0.0000085656,0.0002395896,0.0057247634,0.0007894491,0.0000136000,0.0018146990,0.0026270996,0.0001111794,0.0007770941,0.0000696052,0.0047262474,0.0999999980,0.0003399742,0.0000205339,0.0000018528,0.0000325602,0.0010145234,0.0005385866,0.0004776040,0.0017567459,0.0001903378,0.0003740497,0.0001220089,0.0000195625,0.0000068602,0.0000136494,0.0000312824,0.0000525192,0.0010450468,0.0001484956,0.0023747351,0.0006952493,0.0000846966,0.0000026300,0.0001390720,0.0011240533,0.0008696825,0.0001135910,0.0001773306,0.0005120073,0.0001789894,0.0000488014,0.0001184575,0.0003176723,0.0003805856,0.0020195297,0.0006750403,0.0008155222,0.0091938619,0.0001090439,0.0006864792,0.0013080618,0.0001419489,0.0007536976,0.0017239646,0.0007713593,0.0007457920,0.0006894743,0.0000060064,0.0000219852,0.0000055819,0.0000085489,0.0000002244,0.0000083938,0.0004100000,0.0000034154,0.0005174279,0.0004264048,0.0052595579,0.0009301306,0.0000107512,0.0001379254,0.0000288010,0.0000001000,0.0007654203,0.0000254064,0.0000069187,0.0008928111,0.0000002329,0.0000174753,0.0009036777,0.0000148063,0.0000190547,0.0000142642,0.0000795566,0.0000240141,0.0024908363,0.0005998019,0.0000079180,0.0006134687,0.0000045031,0.0000127972,0.0002049121,0.0002006965,0.0157105992,0.0008354542,0.0000085164,0.0000007205,0.0005561513,0.0000001125,0.0000026155,0.0044347845,0.0002865614,0.0002012130,0.0000028445,0.0442802462,0.0000004970,0.0000848930,0.0007237991,0.0000493073,0.0000050520,0.0010705992,0.0000008501,0.0000130118,0.0000522036,0.0000862306,0.0001282174,0.0000916622,0.0001634700,-7.7876907883,-7.2445776408,-0.0000000244,-7.5714992419,-17.9653545233,-10.4672903610,-13.6764283617,-4.0696420331,-3.8114443558,-14.0103355218,-16.6767649258,-20.1170311932,-11.7729199647,-15.1820853216,-3.6953251138,-1.3289318027,-0.2792026501,-4.2991258335,-16.3355722768,-5.3043326306,-1.0362696057,-5.6911062744,-10.6848213872,-8.5858531355,-41.7555704145,-25.4655355002,-13.4338779415,-8.9168902702,-7.2871290214,-42.8950137254,-0.2982093133,-12.7683127386,-18.2914674001,-16.5592533762,-42.5625145635,-7.5714992484,-34.7217371913,-39.5573290421,-67.5723416569,-21.0856327598,-9.4374808187,-9.8689026776,-10.1030286996,-31.1682349219,-24.3696344664,-53.6563307752,-33.7655298618,-39.2300236274,-28.4102328601,-32.2304534488,-23.5684442343,-3.7620893470,-34.2368297994,-16.2243012087,-39.5724776096,-31.1467368500,-27.6183333382,-29.8602663764,-41.3283897963,-136.2273636430,-16.8568263680,-74.1413769965,-15.5398088528,-10.1626367111,-56.9633340534,-24.4964406269,-97.9988334857,-48.1465039473,-96.2321432238,-10.6729380399,-37.0197550854,-15.7979385632,-111.9366919897,-37.3436015944,-32.1530221082,-15.3022477456,-31.4888301962,-28.5016995055,-10.7536698332,-8.5321389657,-27.6575250740,-35.8649249620,-8.2009195876,-14.4235467876,-12.9148714831,-14.1885542430,-14.7808861467,-1.3247496240,-15.8101875196,-6.3272893027,-0.1789484454,-0.2634525642,-4.7476192303,-15.0068429692,-52.8832027736,-178.2365103244,-0.0000001638,-40.8191350542,-13.7757342469,-21.4502203158,-9.8776217700,-50.4180076358,-10.6744098496,-0.0000000264,-0.0000000385,-60.6773704344,-22.1685618088,-41.0786459132,-22.0201987361,-5.9856970155,-5.9825584255,1.0000000000,7.5714992136
