drGstd_R1,drGstd_R13,drGstd_R200,drGstd_R206,drGstd_R219,drGstd_R223,drGstd_R228,drGstd_R231,drGstd_R234,drGstd_R278,drGstd_R289,drGstd_R292,drGstd_R293,drGstd_R294,drGstd_R295,drGstd_R298,drGstd_R300,drGstd_R30,drGstd_R3,drGstd_R36,drGstd_R41,drGstd_R419,drGstd_R429,drGstd_R430,drGstd_R494,drGstd_R503,drGstd_R504,drGstd_R505,drGstd_R507,drGstd_R509,drGstd_R512,drGstd_R515,drGstd_R53,drGstd_R544,drGstd_R69,drGstd_R70,drGstd_R7,drGstd_R73,drGstd_R74,drGstd_R10,drGstd_R11,drGstd_R14,drGstd_R15,drGstd_R17,drGstd_R182,drGstd_R183,drGstd_R19,drGstd_R199,drGstd_R20,drGstd_R201,drGstd_R207,drGstd_R208,drGstd_R21,drGstd_R218,drGstd_R220,drGstd_R224,drGstd_R230,drGstd_R233,drGstd_R238,drGstd_R277,drGstd_R279,drGstd_R280,drGstd_R282,drGstd_R287,drGstd_R288,drGstd_R290,drGstd_R29,drGstd_R291,drGstd_R297,drGstd_R299,drGstd_R4,drGstd_R421,drGstd_R422,drGstd_R423,drGstd_R424,drGstd_R425,drGstd_R427,drGstd_R428,drGstd_R431C,drGstd_R431O,drGstd_R432,drGstd_R433,drGstd_R44,drGstd_R45,drGstd_R46,drGstd_R47,drGstd_R496,drGstd_R508,drGstd_R5,drGstd_R510,drGstd_R517,drGstd_R520,drGstd_R531,drGstd_R546,drGstd_R6,drGstd_R65,drGstd_R66,drGstd_R68,drGstd_R71,drGstd_R72,drGstd_R75,drGstd_R76,drGstd_R77,drGstd_R8,drGstd_R9,ratio_C00197_a_C00197,ratio_C01182_a_C01182,ratio_C00988_a_C00988,ratio_C00002_C00008,ratio_C00004_C00003,ratio_C00005_C00006,dir_R1,dir_R13,dir_R200,dir_R206,dir_R219,dir_R223,dir_R228,dir_R231,dir_R234,dir_R278,dir_R289,dir_R292,dir_R293,dir_R294,dir_R295,dir_R298,dir_R300,dir_R30,dir_R3,dir_R36,dir_R41,dir_R419,dir_R429,dir_R430,dir_R494,dir_R503,dir_R504,dir_R505,dir_R507,dir_R509,dir_R512,dir_R515,dir_R53,dir_R544,dir_R69,dir_R70,dir_R7,dir_R73,dir_R74,dir_R10,dir_R11,dir_R14,dir_R15,dir_R17,dir_R182,dir_R183,dir_R19,dir_R199,dir_R20,dir_R201,dir_R207,dir_R208,dir_R21,dir_R218,dir_R220,dir_R224,dir_R230,dir_R233,dir_R238,dir_R277,dir_R279,dir_R280,dir_R282,dir_R287,dir_R288,dir_R290,dir_R29,dir_R291,dir_R297,dir_R299,dir_R4,dir_R421,dir_R422,dir_R423,dir_R424,dir_R425,dir_R427,dir_R428,dir_R431C,dir_R431O,dir_R432,dir_R433,dir_R44,dir_R45,dir_R46,dir_R47,dir_R496,dir_R508,dir_R5,dir_R510,dir_R517,dir_R520,dir_R531,dir_R546,dir_R6,dir_R65,dir_R66,dir_R68,dir_R71,dir_R72,dir_R75,dir_R76,dir_R77,dir_R8,dir_R9,c_C00001,c_C00001_a,c_C00002,c_C00003,c_C00004,c_C00005,c_C00006,c_C00007_a,c_C00008,c_C00009,c_C00010,c_C00011,c_C00011_a,c_C00013,c_C00014,c_C00020,c_C00022,c_C00024,c_C00025,c_C00026,c_C00033,c_C00036,c_C00037,c_C00041,c_C00047,c_C00048,c_C00049,c_C00062,c_C00064,c_C00065,c_C00074,c_C00077,c_C00078,c_C00079,c_C00082,c_C00085,c_C00092,c_C00097,c_C00108,c_C00109,c_C00111,c_C00117,c_C00118,c_C00119,c_C00122,c_C00123,c_C00130,c_C00135,c_C00141,c_C00148,c_C00149,c_C00152,c_C00155,c_C00158,c_C00160,c_C00166,c_C00169,c_C00183,c_C00188,c_C00197,c_C00197_a,c_C00199,c_C00231,c_C00233,c_C00236,c_C00251,c_C00254,c_C00258,c_C00263,c_C00279,c_C00283,c_C00288,c_C00311,c_C00327,c_C00345,c_C00354,c_C00407,c_C00417,c_C00441,c_C00447,c_C00493,c_C00631,c_C00666,c_C00671,c_C00680,c_C00860,c_C00900,c_C00944,c_C00979,c_C00988,c_C00988_a,c_C01005,c_C01077,c_C01100,c_C01102,c_C01146,c_C01165,c_C01179,c_C01182,c_C01182_a,c_C01236,c_C01267,c_C01269,c_C01302,c_C01929,c_C02504,c_C02631,c_C02637,c_C03082,c_C03175,c_C03232,c_C03287,c_C03340,c_C03406,c_C03506,c_C03794,c_C03912,c_C03972,c_C04039,c_C04236,c_C04302,c_C04411,c_C04666,c_C04691,c_C04734,c_C05382,c_C06006,c_C06007,c_C14463,drGopt_R1,drGopt_R13,drGopt_R200,drGopt_R206,drGopt_R219,drGopt_R223,drGopt_R228,drGopt_R231,drGopt_R234,drGopt_R278,drGopt_R289,drGopt_R292,drGopt_R293,drGopt_R294,drGopt_R295,drGopt_R298,drGopt_R300,drGopt_R30,drGopt_R3,drGopt_R36,drGopt_R41,drGopt_R419,drGopt_R429,drGopt_R430,drGopt_R494,drGopt_R503,drGopt_R504,drGopt_R505,drGopt_R507,drGopt_R509,drGopt_R512,drGopt_R515,drGopt_R53,drGopt_R544,drGopt_R69,drGopt_R70,drGopt_R7,drGopt_R73,drGopt_R74,drGopt_R10,drGopt_R11,drGopt_R14,drGopt_R15,drGopt_R17,drGopt_R182,drGopt_R183,drGopt_R19,drGopt_R199,drGopt_R20,drGopt_R201,drGopt_R207,drGopt_R208,drGopt_R21,drGopt_R218,drGopt_R220,drGopt_R224,drGopt_R230,drGopt_R233,drGopt_R238,drGopt_R277,drGopt_R279,drGopt_R280,drGopt_R282,drGopt_R287,drGopt_R288,drGopt_R290,drGopt_R29,drGopt_R291,drGopt_R297,drGopt_R299,drGopt_R4,drGopt_R421,drGopt_R422,drGopt_R423,drGopt_R424,drGopt_R425,drGopt_R427,drGopt_R428,drGopt_R431C,drGopt_R431O,drGopt_R432,drGopt_R433,drGopt_R44,drGopt_R45,drGopt_R46,drGopt_R47,drGopt_R496,drGopt_R508,drGopt_R5,drGopt_R510,drGopt_R517,drGopt_R520,drGopt_R531,drGopt_R546,drGopt_R6,drGopt_R65,drGopt_R66,drGopt_R68,drGopt_R71,drGopt_R72,drGopt_R75,drGopt_R76,drGopt_R77,drGopt_R8,drGopt_R9,success,MDF
0.6000000000,-60.8000000000,-26.3000000000,-8.1000000000,-11.8000000000,-2.4000000000,-20.4000000000,-0.0000000000,4.1000000000,8.4000000000,-13.6000000000,1.3000000000,-3.0000000000,4.9000000000,-33.8000000000,3.2000000000,-19.9000000000,-1.6000000000,0.3000000000,-36.2000000000,4.3000000000,-12.6000000000,3.4000000000,0.2000000000,-20.1000000000,-31.3000000000,-22.3000000000,-2.8000000000,-29.3000000000,-0.7000000000,-3.4000000000,-43.1000000000,21.6000000000,-18.3000000000,-15.7000000000,25.0000000000,-72.1000000000,-13.6000000000,59.8000000000,-47.9000000000,-85.8000000000,-5.8000000000,-86.4000000000,-30.0000000000,-7.9000000000,-48.3000000000,-21.1000000000,-14.3000000000,-73.0000000000,-20.1000000000,-20.8000000000,-65.3000000000,-22.8000000000,26.5000000000,-10.1000000000,-10.5000000000,-5.6000000000,18.8000000000,-4.1000000000,-41.6000000000,-23.4000000000,18.5000000000,-42.1000000000,-13.6000000000,0.0000000000,-35.5000000000,26.8000000000,-35.5000000000,3.2000000000,12.6000000000,-68.7000000000,-18.1000000000,-10.3000000000,-28.9000000000,2.8000000000,2.0000000000,4.4000000000,10.3000000000,-35.7000000000,-520.1000000000,-26.6000000000,-7.8000000000,-29.9000000000,13.0000000000,-12.8000000000,-28.0000000000,-43.3000000000,8.3000000000,-130.4000000000,-2.1000000000,5.5000000000,-29.3000000000,36.6000000000,10.2000000000,-5.3000000000,-24.7000000000,-28.2000000000,-38.3000000000,16.3000000000,-121.6000000000,-1.7000000000,-17.4000000000,-44.0000000000,-12.7000000000,-12.2000000000,1.0000000000,1.0000000000,1.0000000000,15.0000000000,0.0403000000,28.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0030913001,0.0000880737,0.0000035494,0.0013869154,0.0000495327,0.0002730000,0.0002060867,0.0058804663,0.0001003510,0.0000136000,0.0001500000,0.0018504207,0.0071519026,0.0004185570,0.0004365490,0.0000430488,0.1000000000,0.0000016550,0.0019507128,0.0000725503,0.0002653851,0.0011227787,0.0002741695,0.0000002351,0.0017111752,0.0002828596,0.0004944450,0.0002966858,0.0003732004,0.0000546467,0.0005163464,0.0000396949,0.0001793349,0.0022152168,0.0005059729,0.0004311015,0.0001263015,0.0008195915,0.0005966760,0.0000768502,0.0044562380,0.0000158678,0.0003814935,0.0001456747,0.0000532162,0.0000418536,0.0000637521,0.0001494270,0.0001259579,0.0000711864,0.0008053869,0.0032283982,0.0389715167,0.0002604749,0.0004021967,0.0001885064,0.0001921599,0.0037894622,0.0037894622,0.0000157063,0.0001204574,0.0001829767,0.0000070655,0.0000154966,0.0000043555,0.0001368222,0.0000070494,0.0005092706,0.0000051263,0.0300000000,0.0000837236,0.0001971172,0.0003715883,0.0002165914,0.0000690001,0.0000852302,0.0000002050,0.0000030781,0.0004623734,0.0002078147,0.0000001001,0.0001827450,0.0000001000,0.0030844238,0.0000233667,0.0006756663,0.0000156898,0.0000457600,0.0000457600,0.0001474634,0.0000184616,0.0000687673,0.0001114467,0.0000012694,0.0009603939,0.0002327193,0.0018206185,0.0018206185,0.0000125936,0.0002297845,0.0000104103,0.0000100347,0.0000021998,0.0123820894,0.0005312508,0.0000109706,0.0000065253,0.0003342361,0.0000005922,0.0000040097,0.0057953399,0.0007201312,0.0004717452,0.0005451538,0.0000041035,0.1000000000,0.0000360895,0.0000006772,0.0005554684,0.0000267516,0.0000121937,0.0000677183,0.0000393386,0.0000855646,0.0004075441,0.0000342889,0.0000084193,-31.3376146003,-45.3395743706,-22.9603893784,-17.9610128106,-25.4063103049,-6.0585190587,-9.4982232929,-5.0084827405,-3.0933736434,-21.8655389793,-18.3766430393,-26.5413543732,-27.5904307076,-24.7896668498,-18.6484618594,-4.2047338199,-33.7902154519,-9.0073310954,-27.6221137683,-35.5489861797,-9.2166848293,-6.8631447057,-1.6475023779,-2.4876137460,-13.0020080440,-39.3953879328,-12.9765158088,-22.2455750667,-6.7624142245,-0.7441878242,-6.1455728080,-31.5993505718,-12.7785027993,-17.5513701108,-15.1914775698,-4.5544444409,-71.0867854820,-14.7993903725,-1.7030867813,-59.6397271645,-86.6153120870,-15.7446070472,-104.6230664236,-23.0633261067,-13.0864775025,-25.3698267914,-24.2445485517,-19.9739772422,-90.6267699262,-5.8673302059,-16.3177343103,-41.2244334134,-48.6625917492,-3.1702117770,-21.0932931559,-17.4646735679,-10.5817285685,-3.4808218012,-2.6494275429,-34.3251433263,-26.7020021028,-7.4088827528,-42.7580883064,-20.7789561094,-9.6122501782,-34.0902267005,-4.9935659853,-31.3542645134,-4.6014812980,-4.4654478455,-66.8674151502,-22.5873659012,-11.1946443550,-20.5142323074,-24.5454641034,-1.9339643728,-4.8122546763,-2.2885486264,-25.8826727845,-522.7089768464,-21.5337035999,-16.6627150609,-20.0753198698,-8.8177295606,-14.3501676325,-51.6730808335,-61.9480407907,-0.7046500939,-137.4259960849,-31.3284514775,-10.9273651435,-25.3084007111,-1.1340252441,-9.9571560016,-15.5090020802,-33.3466649185,-39.5756205836,-38.1697768288,-4.2080391118,-77.0375752161,-1.7030867816,-25.5491837331,-59.2671859584,-20.2135890111,-13.9635103768,1.0000000000,1.7030867814
